"1";1.68864842546888
"1";1.63151275224637
"1";1.81351102133624
"1";1.93592316503078
"1";1.7176426442929
"1";1.56105383754982
"1";1.76967965623562
"1";1.86123356803746
"1";1.71475330911608
"1";1.85310702041667
"1";1.76168501878707
"1";1.83505996225432
"1";1.77821460478747
"1";1.78758742918323
"1";1.6369672753995
"1";1.73885231337703
"1";1.92445636463427
"1";1.82766172022364
"1";1.69385529155951
"1";1.81187418846652
"1";1.84127379260497
"1";1.68645426550418
"1";1.81414090474004
"1";1.71050940228471
"1";1.71924281744816
"1";1.90558695751405
"1";1.69734281388444
"1";1.95424368117832
"1";1.7861373922873
"1";1.93359833388699
"1";1.73485075214464
"1";1.72599131626681
"1";1.81774486589041
"1";1.80461753572396
"1";1.72814506654627
"1";1.71015502993739
"1";1.75179065896074
"1";1.72608102434749
"1";1.74115999714453
"1";1.89533016709297
"1";1.70683342562723
"1";1.64236954048252
"1";1.69322277963421
"1";1.76022234667338
"1";1.71197292707171
"1";1.88365212098098
"1";1.64092462884922
"1";1.71974324224883
"1";1.65424027618497
"1";1.66082753619006
"1";1.74130711638699
"1";1.67751849441024
"1";1.78215830536367
"1";1.73264544085705
"1";1.66905573582715
"1";1.73377720989704
"1";1.69401182647022
"1";1.5886179697455
"1";1.71203987310644
"1";1.69714574977
"1";1.61936644203307
"1";1.8037983205633
"1";1.96013163468024
"1";1.69610248558448
"1";1.76108320216542
"1";1.69889585468129
"1";1.89058395507813
"1";1.91144251971203
"1";1.79347409558935
"1";1.69330958027204
"1";1.67185578183567
"1";1.87165994986766
"1";1.67119490254623
"1";1.77516605177688
"1";1.83125564389588
"1";1.7206492370419
"1";1.74855376986915
"1";1.82998555856482
"1";1.83049938920842
"1";1.74692013511605
"1";1.70611524279063
"1";1.57222730145931
"1";1.79686937949052
"1";1.84490786277687
"1";1.82509967998713
"1";1.78795989903209
"1";1.85292917962853
"1";1.76521172308382
"1";1.76570034614258
"1";1.70702565762981
"1";1.86639123956342
"1";1.88140092818946
"1";1.7812034582361
"1";1.85370478556175
"1";1.68461461101665
"1";1.57470347758262
"1";1.85828892696758
"1";1.70219005786037
"1";1.51727344661823
"1";1.77770823106802
