"1";1.78373990194462
"1";1.78705660435874
"1";1.87656433672889
"1";1.99162098229971
"1";1.92201370844144
"1";1.63010824259148
"1";1.82568020789038
"1";1.89503142984319
"1";1.83839572268086
"1";1.8268124057718
"1";1.91730872069906
"1";1.9007187346455
"1";1.86859452110162
"1";1.83884149688738
"1";1.744582442994
"1";1.8232145436559
"1";2.09128189887408
"1";1.91802209639491
"1";1.77705425752422
"1";2.01357842420805
"1";1.96145904817736
"1";1.7704719119652
"1";1.90889118268773
"1";1.91020740472768
"1";1.8510211532523
"1";1.96014332068187
"1";1.82989407085076
"1";2.03622061212973
"1";1.88519598075914
"1";1.95666807264126
"1";1.86129854577545
"1";1.88992998419805
"1";1.87076411865984
"1";1.86562159179275
"1";1.83897826622122
"1";1.83755553813503
"1";1.87147013590586
"1";1.84363345880286
"1";1.79167274800915
"1";1.99477298553935
"1";1.75587276880066
"1";1.76489152552878
"1";1.782020027543
"1";1.7922493472726
"1";1.92885056398725
"1";2.00205769484548
"1";1.83245651963152
"1";1.87512425291181
"1";1.82013823876083
"1";1.80723953605681
"1";1.81495598223212
"1";1.82234733840355
"1";1.84286480644778
"1";1.82081977812015
"1";1.78260164807129
"1";1.84740381165262
"1";1.77765694274927
"1";1.73440307729863
"1";1.81604300738448
"1";1.78595712895906
"1";1.73155469376819
"1";1.87296648531593
"1";2.02212834476826
"1";1.81687418129043
"1";1.94339665141952
"1";1.79277948779199
"1";2.0014796120967
"1";1.9500559660474
"1";1.91047031298937
"1";1.82409994819681
"1";1.77532084368307
"1";1.8981655978332
"1";1.84509261319004
"1";1.86963617209644
"1";1.88093608895549
"1";1.81408450410824
"1";1.93499336692944
"1";1.95698785425869
"1";1.99332815254217
"1";1.81773153004068
"1";1.83587582731995
"1";1.78949372554478
"1";1.84694643415543
"1";1.92433506379398
"1";1.90924605507489
"1";1.92056188961077
"1";1.92614888690238
"1";1.84678237114566
"1";1.86679496608762
"1";1.85761765921664
"1";1.92575271965463
"1";1.90401520719195
"1";1.91024615208105
"1";1.88547694237051
"1";1.80925492518553
"1";1.73691508745789
"1";1.94162653669501
"1";1.82556077840643
"1";1.65671263346376
"1";1.89055171755045
